869,13,2002-09-22,,Domingo,São Caetano,Bahia,São Caetano,Anacleto Campanella,1,0,SP,BA,SP
870,14,2002-09-25,,Quarta-feira,Vitória,São Caetano,-,Barradão,2,2,ES,SP,-
871,14,2002-09-25,,Quarta-feira,São Paulo,Atlético-MG,Atlético-MG,Morumbi,1,2,SP,MG,MG
872,14,2002-09-25,,Quarta-feira,Fluminense,Athlético-PR,Athlético-PR,Maracanã,0,1,RJ,PR,PR
873,14,2002-09-25,,Quarta-feira,Juventude,Corinthians,Corinthians,Alfredo Jaconi,0,1,RS,SP,SP
874,14,2002-09-25,,Quarta-feira,Cruzeiro,Vasco,Cruzeiro,Mineirão,4,0,MG,RJ,MG
875,14,2002-09-25,,Quarta-feira,Paraná,Guarani,Guarani,Durival de Brito,1,2,PR,SP,SP
876,14,2002-09-25,,Quarta-feira,Internacional,Bahia,Internacional,Beira Rio,1,0,RS,BA,RS
877,14,2002-09-25,,Quarta-feira,Ponte Preta,Figueirense,Ponte Preta,Moisés Lucarelli,3,2,SP,SC,SP
878,14,2002-09-26,,Quinta-feira,Gama,Santos,-,Bezerrão,0,0,DF,SP,-
879,14,2002-09-26,,Quinta-feira,Coritiba,Portuguesa,Coritiba,Couto Pereira,2,0,PR,SP,PR
880,14,2002-09-26,,Quinta-feira,Flamengo,Grêmio,Grêmio,Maracanã,2,3,RJ,RS,RS
881,14,2002-09-26,,Quinta-feira,Palmeiras,Paysandu,Palmeiras,Parque Antártica,1,0,SP,PA,SP
882,15,2002-09-28,,Sábado,Bahia,Botafogo-RJ,Botafogo-RJ,Fonte Nova,1,2,BA,RJ,RJ
883,15,2002-09-28,,Sábado,Cruzeiro,Juventude,Cruzeiro,Mineirão,2,1,MG,RS,MG
884,15,2002-09-28,,Sábado,Fluminense,Guarani,Fluminense,Maracanã,2,1,RJ,SP,RJ
885,15,2002-09-28,,Sábado,Internacional,Paraná,Paraná,Beira Rio,1,2,RS,PR,PR
886,15,2002-09-28,,Sábado,Athlético-PR,São Caetano,São Caetano,Arena da Baixada,0,1,PR,SP,SP
887,15,2002-09-29,,Domingo,São Paulo,Corinthians,-,Morumbi,2,2,SP,SP,-
888,15,2002-09-29,,Domingo,Santos,Palmeiras,-,Vila Belmiro,1,1,SP,SP,-
889,15,2002-09-29,,Domingo,Figueirense,Gama,Figueirense,Orlando Scarpelli,2,1,SC,DF,SC
890,15,2002-09-29,,Domingo,Goiás,Grêmio,Goiás,Serra Dourada,4,1,GO,RS,GO
891,15,2002-09-29,,Domingo,Paysandu,Atlético-MG,Paysandu,Mangueirão,5,2,PA,MG,PA
892,15,2002-09-29,,Domingo,Ponte Preta,Flamengo,Ponte Preta,Moisés Lucarelli,3,1,SP,RJ,SP
893,15,2002-09-29,,Domingo,Vasco,Portuguesa,Vasco,São Januário,4,0,RJ,SP,RJ
894,16,2002-10-02,,Quarta-feira,Flamengo,Bahia,-,Maracanã,1,1,RJ,BA,-
895,16,2002-10-02,,Quarta-feira,Gama,Internacional,-,Bezerrão,1,1,DF,RS,-
896,16,2002-10-02,,Quarta-feira,Palmeiras,São Paulo,-,Pacaembu,1,1,SP,SP,-
897,16,2002-10-02,,Quarta-feira,Botafogo-RJ,Ponte Preta,Botafogo-RJ,Caio Martins,2,1,RJ,SP,RJ
898,16,2002-10-02,,Quarta-feira,Grêmio,Paysandu,Grêmio,Olímpico Monumental,3,0,RS,PA,RS
899,16,2002-10-02,,Quarta-feira,Juventude,Goiás,Juventude,Alfredo Jaconi,2,1,RS,GO,RS
900,16,2002-10-02,,Quarta-feira,São Caetano,Coritiba,São Caetano,Anacleto Campanella,1,0,SP,PR,SP
901,16,2002-10-02,,Quarta-feira,Vitória,Fluminense,Vitória,Barradão,2,1,ES,RJ,ES
902,16,2002-10-03,,Quinta-feira,Paraná,Cruzeiro,-,Pinheirão,1,1,PR,MG,-
903,16,2002-10-03,,Quinta-feira,Atlético-MG,Figueirense,Figueirense,Mineirão,0,2,MG,SC,SC
904,16,2002-10-03,,Quinta-feira,Corinthians,Santos,Santos,Pacaembu,2,4,SP,SP,SP
905,17,2002-10-05,,Sábado,Goiás,Athlético-PR,-,Serra Dourada,0,0,GO,PR,-
906,17,2002-10-05,,Sábado,Botafogo-RJ,São Caetano,-,Caio Martins,1,1,RJ,SP,-
907,17,2002-10-05,,Sábado,Gama,Paysandu,Gama,Bezerrão,2,0,DF,PA,DF
908,17,2002-10-05,,Sábado,Palmeiras,Portuguesa,Palmeiras,Parque Antártica,2,1,SP,SP,SP
909,17,2002-10-05,,Sábado,Flamengo,São Paulo,São Paulo,Maracanã,2,3,RJ,SP,SP
910,17,2002-10-05,,Sábado,Guarani,Vasco,Vasco,Brinco de Ouro,1,2,SP,RJ,RJ
911,18,2002-10-08,,Terça-feira,Fluminense,Paraná,Fluminense,Maracanã,3,2,RJ,PR,RJ
912,18,2002-10-08,,Terça-feira,Guarani,Gama,Guarani,Brinco de Ouro,3,1,SP,DF,SP
913,18,2002-10-08,,Terça-feira,São Paulo,Coritiba,São Paulo,Morumbi,3,1,SP,PR,SP
914,18,2002-10-09,,Quarta-feira,Grêmio,Botafogo-RJ,-,Olímpico Monumental,1,1,RS,RJ,-
915,18,2002-10-09,,Quarta-feira,Corinthians,Figueirense,-,Canindé,2,2,SP,SC,-
916,18,2002-10-09,,Quarta-feira,Flamengo,São Caetano,Flamengo,Maracanã,2,0,RJ,SP,RJ
917,18,2002-10-09,,Quarta-feira,Goiás,Palmeiras,Goiás,Serra Dourada,4,2,GO,SP,GO
918,18,2002-10-09,,Quarta-feira,Paysandu,Bahia,Paysandu,Mangueirão,3,2,PA,BA,PA
919,18,2002-10-09,,Quarta-feira,Athlético-PR,Ponte Preta,Ponte Preta,Arena da Baixada,0,1,PR,SP,SP
920,18,2002-10-09,,Quarta-feira,Santos,Atlético-MG,Santos,Vila Belmiro,3,2,SP,MG,SP
921,18,2002-10-09,,Quarta-feira,Vitória,Cruzeiro,Vitória,Barradão,4,2,ES,MG,ES
922,19,2002-10-12,,Sábado,Palmeiras,Juventude,-,Parque Antártica,2,2,SP,RS,-
923,19,2002-10-12,,Sábado,Paraná,Vitória,Paraná,Pinheirão,1,0,PR,ES,PR
924,19,2002-10-12,,Sábado,São Caetano,Vasco,São Caetano,Anacleto Campanella,2,0,SP,RJ,SP
925,19,2002-10-12,,Sábado,Figueirense,São Paulo,São Paulo,Orlando Scarpelli,0,3,SC,SP,SP
926,19,2002-10-13,,Domingo,Portuguesa,Athlético-PR,-,Canindé,1,1,SP,PR,-
927,19,2002-10-13,,Domingo,Internacional,Fluminense,-,Beira Rio,2,2,RS,RJ,-
928,19,2002-10-13,,Domingo,Bahia,Atlético-MG,Bahia,Fonte Nova,5,3,BA,MG,BA
929,19,2002-10-13,,Domingo,Botafogo-RJ,Paysandu,Botafogo-RJ,Maracanã,1,0,RJ,PA,RJ
930,19,2002-10-13,,Domingo,Gama,Corinthians,Corinthians,Mané Garrincha,1,3,DF,SP,SP
931,19,2002-10-13,,Domingo,Coritiba,Guarani,Guarani,Couto Pereira,0,1,PR,SP,SP
932,19,2002-10-13,,Domingo,Ponte Preta,Goiás,Ponte Preta,Moisés Lucarelli,3,2,SP,GO,SP
933,19,2002-10-13,,Domingo,Cruzeiro,Santos,Santos,Mineirão,1,4,MG,SP,SP
934,20,2002-10-16,,Quarta-feira,Coritiba,Grêmio,-,Couto Pereira,0,0,PR,RS,-
935,20,2002-10-16,,Quarta-feira,Bahia,Ponte Preta,Bahia,Fonte Nova,2,1,BA,SP,BA
936,20,2002-10-16,,Quarta-feira,Figueirense,Athlético-PR,Figueirense,Orlando Scarpelli,3,2,SC,PR,SC
937,20,2002-10-16,,Quarta-feira,Gama,Juventude,Gama,Mané Garrincha,1,0,DF,RS,DF
938,20,2002-10-16,,Quarta-feira,Internacional,Goiás,Goiás,Beira Rio,1,2,RS,GO,GO
939,20,2002-10-16,,Quarta-feira,Paysandu,Paraná,Paysandu,Mangueirão,3,1,PA,PR,PA
940,20,2002-10-16,,Quarta-feira,São Paulo,Santos,São Paulo,Morumbi,3,2,SP,SP,SP
941,20,2002-10-16,,Quarta-feira,Vasco,Flamengo,Vasco,Maracanã,2,1,RJ,RJ,RJ
942,20,2002-10-17,,Quinta-feira,Atlético-MG,São Caetano,Atlético-MG,Independência,2,1,MG,SP,MG
943,20,2002-10-17,,Quinta-feira,Palmeiras,Guarani,Palmeiras,Parque Antártica,4,2,SP,SP,SP
944,20,2002-10-17,,Quinta-feira,Botafogo-RJ,Vitória,Vitória,Caio Martins,1,4,RJ,ES,ES
945,21,2002-10-19,,Sábado,Grêmio,Gama,Grêmio,Olímpico Monumental,3,1,RS,DF,RS
946,21,2002-10-19,,Sábado,Santos,Portuguesa,Portuguesa,Vila Belmiro,1,2,SP,SP,SP
947,21,2002-10-19,,Sábado,Vasco,Paraná,Vasco,São Januário,1,0,RJ,PR,RJ
948,21,2002-10-20,,Domingo,Cruzeiro,Atlético-MG,Atlético-MG,Mineirão,1,2,MG,MG,MG
949,21,2002-10-20,,Domingo,Corinthians,Ponte Preta,Corinthians,Pacaembu,1,0,SP,SP,SP
950,21,2002-10-20,,Domingo,Vitória,Flamengo,Flamengo,Barradão,1,2,ES,RJ,RJ
951,21,2002-10-20,,Domingo,Fluminense,Bahia,Fluminense,Maracanã,1,0,RJ,BA,RJ
952,21,2002-10-20,,Domingo,Goiás,Figueirense,Goiás,Serra Dourada,1,0,GO,SC,GO
953,21,2002-10-20,,Domingo,Athlético-PR,Internacional,Internacional,Arena da Baixada,2,3,PR,RS,RS
